Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
212;814,93;12271,01;471,33;3794,9;65535;4992;1197,1;0;0;0;
213;815,08;12268,75;473,59;3605,4;65535;4807,8;1202,4;0;0;0;
214;815,23;12266,5;475,84;3719,5;65535;4913;1193,5;0;0;0;
215;815,38;12264,25;478,09;3613,9;65535;4797,1;1183,2;0;0;0;
216;815,53;12262;480,35;3746,8;65535;4947;1200,2;0;0;0;
217;815,68;12259,75;482,6;3784,3;65535;4984,1;1199,8;0;0;0;
218;815,83;12257,5;484,85;3866,8;65535;5051,7;1184,9;0;0;0;
219;815,98;12255,25;487,09;3731,7;65535;4943,7;1212;0;0;0;
220;816,13;12253;489,34;3644,1;65535;4846,8;1202,7;0;0;0;
221;816,28;12250,76;491,59;3657,5;65535;4853,5;1196;0;0;0;
222;816,43;12248,51;493,83;3628;65535;4815,8;1187,8;0;0;0;
223;816,58;12246,27;496,08;3710,9;65535;4885;1174,1;0;0;0;
224;816,73;12244,02;498,32;3689,9;65535;4856,6;1166,7;0;0;0;
225;816,87;12241,78;500,56;3553,2;65535;4737,1;1183,9;0;0;0;
226;817,02;12239,54;502,81;3762,9;65535;4957,5;1194,6;0;0;0;
227;817,17;12237,3;505,05;3683,7;65535;4851,7;1168;0;0;0;
228;817,32;12235,06;507,29;3774,1;65535;4940,3;1166,2;0;0;0;
229;817,47;12232,82;509,53;3745,1;65535;4917,9;1172,8;0;0;0;
230;817,62;12230,58;511,76;3670;65535;4832;1162;0;0;0;
231;817,77;12228,34;514;3715,3;65535;4857,3;1142;0;0;0;
232;817,92;12226,11;516,24;3748,1;65535;4901,3;1153,2;0;0;0;
233;818,07;12223,87;518,47;3868,2;65535;5025,1;1156,9;0;0;0;
234;818,22;12221,64;520,71;3584,5;65535;4719,3;1134,8;0;0;0;
235;818,37;12219,4;522,94;4243,7;65535;5138,7;895;0;0;0;
236;818,52;12217,17;525,17;3586,7;65535;4715,2;1128,5;0;0;0;
237;818,67;12214,94;527,4;3710,4;65535;4843,2;1132,8;0;0;0;
238;818,82;12212,71;529,63;3589,7;65535;4710,6;1120,9;0;0;0;
239;818,97;12210,48;531,86;3906,1;65535;5028,7;1122,6;0;0;0;
240;819,12;12208,25;534,09;3765,9;65535;4846,6;1080,7;0;0;0;
241;819,27;12206,02;536,32;3710,2;65535;4841,5;1131,3;0;0;0;
242;819,42;12203,8;538,55;3787;65535;4901,2;1114,2;0;0;0;
243;819,57;12201,57;540,77;3828,3;65535;4942,2;1113,9;0;0;0;
244;819,72;12199,35;543;3747;65535;4863,3;1116,3;0;0;0;
245;819,87;12197,12;545,22;3945,4;65535;5021;1075,6;0;0;0;
246;820,01;12194,9;547,44;3815,6;65535;4909,6;1094;0;0;0;
247;820,16;12192,68;549,66;3664,2;65535;4753;1088,8;0;0;0;
248;820,31;12190,46;551,89;3588,8;65535;4691,7;1102,9;0;0;0;
249;820,46;12188,24;554,11;3623,5;65535;4699,7;1076,2;0;0;0;
250;820,61;12186,02;556,32;3743,5;65535;4825,1;1081,6;0;0;0;
251;820,76;12183,8;558,54;3678,5;65535;4756,3;1077,8;0;0;0;
252;820,91;12181,58;560,76;3813;65535;4906,2;1093,2;0;0;0;
253;821,06;12179,37;562,98;3694,9;65535;4793,7;1098,8;0;0;0;
254;821,21;12177,15;565,19;3661,9;65535;4760,7;1098,8;0;0;0;
255;821,36;12174,94;567,41;3689,1;65535;4776,7;1087,6;0;0;0;
256;821,51;12172,72;569,62;3711,5;65535;4792,9;1081,4;0;0;0;
257;821,66;12170,51;571,83;3590,9;65535;4675,5;1084,6;0;0;0;
258;821,81;12168,3;574,04;3551,8;65535;4631;1079,2;0;0;0;
259;821,96;12166,09;576,25;3681,3;65535;4744;1062,7;0;0;0;
260;822,11;12163,88;578,46;3886;65535;4952,8;1066,8;0;0;0;
261;822,26;12161,67;580,67;3736;65535;4783,6;1047,6;0;0;0;
262;822,4;12159,46;582,88;4169,8;65535;5232,7;1062,9;0;0;0;
263;822,55;12157,26;585,09;4042,3;65535;5090,2;1047,9;0;0;0;
264;822,7;12155,05;587,29;3798,5;65535;4877,6;1079,1;0;0;0;
265;822,85;12152,85;589,5;3860,3;65535;4931,3;1071;0;0;0;
266;823;12150,64;591,7;3519,7;65535;4590,4;1070,7;0;0;0;
267;823,15;12148,44;593,9;3571,6;65535;4649;1077,4;0;0;0;
268;823,3;12146,24;596,11;3589;65535;4652,7;1063,7;0;0;0;
269;823,45;12144,04;598,31;3721,5;65535;4793,6;1072,1;0;0;0;
270;823,6;12141,83;600,51;3584,2;65535;4658,4;1074,2;0;0;0;
271;823,75;12139,64;602,71;3657,9;65535;4725,1;1067,2;0;0;0;
272;823,9;12137,44;604,91;3659,8;65535;4721,7;1061,9;0;0;0;
273;824,05;12135,24;607,1;3690,4;65535;4752;1061,6;0;0;0;
274;824,2;12133,04;609,3;3717;65535;4778,7;1061,7;0;0;0;
275;824,34;12130,85;611,5;3724,5;65535;4791,6;1067,1;0;0;0;
276;824,49;12128,65;613,69;3560,2;65535;4616,9;1056,7;0;0;0;
277;824,64;12126,46;615,88;3773;65535;4843,9;1070,9;0;0;0;
278;824,79;12124,27;618,08;3589,7;65535;4648,9;1059,2;0;0;0;
279;824,94;12122,07;620,27;3671,9;65535;4724,6;1052,7;0;0;0;
280;825,09;12119,88;622,46;3727,8;65535;4785,1;1057,3;0;0;0;
281;825,24;12117,69;624,65;3674;65535;4744,1;1070,1;0;0;0;
282;825,39;12115,5;626,84;3723,9;65535;4793,1;1069,2;0;0;0;
283;825,54;12113,32;629,03;3692;65535;4757,5;1065,5;0;0;0;
284;825,69;12111,13;631,22;3692,3;65535;4767,5;1075,2;0;0;0;
285;825,84;12108,94;633,4;3679,9;65535;4757,2;1077,3;0;0;0;
286;825,99;12106,76;635,59;3708,6;65535;4810,1;1101,5;0;0;0;
287;826,13;12104,57;637,77;3587,5;65535;4663,1;1075,6;0;0;0;
288;826,28;12102,39;639,96;3565,5;65535;4629,2;1063,7;0;0;0;
289;826,43;12100,2;642,14;3543,2;65535;4633;1089,8;0;0;0;
290;826,58;12098,02;644,32;3631,2;65535;4708,1;1076,9;0;0;0;
291;826,73;12095,84;646,5;3625,3;65535;4730,3;1105;0;0;0;
292;826,88;12093,66;648,68;3725,2;65535;4803,7;1078,5;0;0;0;
293;827,03;12091,48;650,86;3578,9;65535;4660,5;1081,6;0;0;0;
294;827,18;12089,3;653,04;3710,7;65535;4789,2;1078,5;0;0;0;
295;827,33;12087,13;655,22;3763,1;65535;4847,9;1084,8;0;0;0;
