Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
121;801,27;12480,23;262,12;3520,6;65535;27043,5;23522,9;0;0;0;
122;801,42;12477,88;264,46;3677,8;65535;24299;20621,2;0;0;0;
123;801,57;12475,54;266,8;3638,9;65535;22991,8;19352,9;0;0;0;
124;801,72;12473,2;269,14;3702,2;65535;22879,5;19177,3;0;0;0;
125;801,87;12470,86;271,48;3680,4;65535;23601,8;19921,4;0;0;0;
126;802,02;12468,52;273,82;3520,1;65535;25059,3;21539,2;0;0;0;
127;802,17;12466,18;276,16;3683,6;65535;27108,7;23425,1;0;0;0;
128;802,32;12463,84;278,5;3597,6;65535;28048;24450,4;0;0;0;
129;802,47;12461,51;280,84;3686,3;65535;27913,3;24227;0;0;0;
130;802,62;12459,17;283,17;4346,8;65535;27449;23102,2;0;0;0;
131;802,77;12456,84;285,51;3663,6;65535;25249,7;21586,1;0;0;0;
132;802,92;12454,5;287,84;3919,3;65535;23691,1;19771,8;0;0;0;
133;803,07;12452,17;290,17;3622,7;65535;21542,6;17919,9;0;0;0;
134;803,22;12449,84;292,51;4120,7;65535;20906,1;16785,4;0;0;0;
135;803,37;12447,51;294,84;3612,5;65535;19971,3;16358,8;0;0;0;
136;803,52;12445,18;297,17;3665,4;65535;19960,5;16295,1;0;0;0;
137;803,67;12442,85;299,5;3619,4;65535;20004,7;16385,3;0;0;0;
138;803,82;12440,52;301,82;3634;65535;19993,8;16359,8;0;0;0;
139;803,98;12438,19;304,15;3914,9;65535;20371,5;16456,6;0;0;0;
140;804,13;12435,87;306,48;3719,7;65535;20131,4;16411,7;0;0;0;
141;804,28;12433,54;308,8;3590,2;65535;19504,2;15914;0;0;0;
142;804,43;12431,22;311,12;3559;65535;17923,5;14364,5;0;0;0;
143;804,58;12428,9;313,45;3551,5;65535;16263,4;12711,9;0;0;0;
144;804,73;12426,58;315,77;3726,1;65535;15453,7;11727,6;0;0;0;
145;804,88;12424,25;318,09;3633,2;65535;15025,2;11392;0;0;0;
146;805,03;12421,93;320,41;3661,1;65535;15190,6;11529,5;0;0;0;
147;805,18;12419,62;322,73;3702,9;65535;15563,1;11860,2;0;0;0;
148;805,33;12417,3;325,05;3776,1;65535;16398,1;12622;0;0;0;
149;805,48;12414,98;327,36;3778,4;65535;17724,6;13946,2;0;0;0;
150;805,63;12412,67;329,68;3758,7;65535;20050,7;16292;0;0;0;
151;805,78;12410,35;331,99;3852,9;65535;23334,9;19482;0;0;0;
152;805,93;12408,04;334,31;3818,3;65535;27940,2;24121,9;0;0;0;
153;806,08;12405,72;336,62;3532,5;65535;32666,5;29134;0;0;0;
154;806,23;12403,41;338,93;3618,2;65535;36372;32753,8;0;0;0;
155;806,38;12401,1;341,24;3600,8;65535;35073,2;31472,4;0;0;0;
156;806,53;12398,79;343,55;3645,3;65535;30325,5;26680,2;0;0;0;
157;806,68;12396,48;345,86;3837,5;65535;26643;22805,5;0;0;0;
158;806,83;12394,18;348,17;3678;65535;23721,4;20043,4;0;0;0;
159;806,98;12391,87;350,47;3542,6;65535;20867,1;17324,5;0;0;0;
160;807,13;12389,56;352,78;3676,1;65535;18333;14656,9;0;0;0;
161;807,28;12387,26;355,09;3568,2;65535;15972,9;12404,7;0;0;0;
162;807,43;12384,95;357,39;3816,4;65535;14682,6;10866,2;0;0;0;
163;807,58;12382,65;359,69;3873,2;65535;13651,3;9778,1;0;0;0;
164;807,73;12380,35;361,99;3551,7;65535;12676,6;9124,9;0;0;0;
165;807,88;12378,05;364,29;3750,6;65535;12401,3;8650,7;0;0;0;
166;808,03;12375,75;366,59;3670,8;65535;11989,9;8319,1;0;0;0;
167;808,18;12373,45;368,89;3780,3;65535;11889,9;8109,6;0;0;0;
168;808,33;12371,15;371,19;3602,5;65535;11551,3;7948,8;0;0;0;
169;808,48;12368,86;373,49;3727,1;65535;11656,9;7929,8;0;0;0;
170;808,63;12366,56;375,78;3809,4;65535;11692;7882,6;0;0;0;
171;808,78;12364,26;378,08;3583,4;65535;11359,4;7776;0;0;0;
172;808,93;12361,97;380,37;3690,3;65535;11342,1;7651,8;0;0;0;
173;809,08;12359,68;382,67;3665,2;65535;11274,1;7608,9;0;0;0;
174;809,23;12357,39;384,96;3797,4;65535;11321,2;7523,8;0;0;0;
175;809,38;12355,09;387,25;3673;65535;11136,8;7463,8;0;0;0;
176;809,53;12352,8;389,54;3622,5;65535;11047,8;7425,3;0;0;0;
177;809,68;12350,51;391,83;3860,2;65535;11197,9;7337,7;0;0;0;
178;809,83;12348,23;394,12;3824,1;65535;11115,4;7291,3;0;0;0;
179;809,98;12345,94;396,4;3923,1;65535;11182,9;7259,8;0;0;0;
180;810,13;12343,65;398,69;3688;65535;10887,4;7199,4;0;0;0;
181;810,28;12341,37;400,98;3676,4;65535;10802,3;7125,9;0;0;0;
182;810,43;12339,08;403,26;3693,5;65535;10769,4;7075,9;0;0;0;
183;810,58;12336,8;405,54;3783,4;65535;10866,5;7083,1;0;0;0;
184;810,73;12334,52;407,83;6599,2;65535;13265,3;6666,1;0;0;0;
185;810,88;12332,24;410,11;3675,8;65535;10717;7041,2;0;0;0;
186;811,03;12329,96;412,39;3562,6;65535;10582,8;7020,2;0;0;0;
187;811,18;12327,68;414,67;3582;65535;10620,1;7038,1;0;0;0;
188;811,33;12325,4;416,94;3727,7;65535;10812;7084,3;0;0;0;
189;811,48;12323,12;419,22;3608,8;65535;10699,6;7090,8;0;0;0;
190;811,63;12320,85;421,5;3727,2;65535;10819,3;7092,1;0;0;0;
191;811,78;12318,57;423,77;3838,3;65535;10916,2;7077,9;0;0;0;
192;811,93;12316,3;426,05;3757,1;65535;10879,2;7122,1;0;0;0;
193;812,08;12314,02;428,32;3878,3;65535;10987,2;7108,9;0;0;0;
194;812,23;12311,75;430,59;3623,5;65535;10756,1;7132,6;0;0;0;
195;812,38;12309,48;432,87;3674,5;65535;10758,3;7083,8;0;0;0;
196;812,53;12307,21;435,14;3698,6;65535;10757,7;7059,1;0;0;0;
197;812,68;12304,94;437,41;3604,1;65535;10673,2;7069,1;0;0;0;
198;812,83;12302,67;439,67;3712,8;65535;10761,5;7048,7;0;0;0;
199;812,98;12300,4;441,94;3653,1;65535;10707,6;7054,5;0;0;0;
200;813,13;12298,13;444,21;3672,9;65535;10704,3;7031,4;0;0;0;
201;813,28;12295,87;446,47;3588,6;65535;10608,8;7020,2;0;0;0;
202;813,43;12293,6;448,74;3607,4;65535;10591,2;6983,8;0;0;0;
203;813,58;12291,34;451;4046,4;65535;11129;7082,6;0;0;0;
204;813,73;12289,08;453,27;3708;65535;10860;7152;0;0;0;
205;813,88;12286,82;455,53;3825,9;65535;11013,2;7187,3;0;0;0;
206;814,03;12284,55;457,79;3674,4;65535;10919,5;7245,1;0;0;0;
207;814,18;12282,29;460,05;3554,4;65535;10838,6;7284,2;0;0;0;
208;814,33;12280,04;462,31;3545,5;65535;10873,2;7327,7;0;0;0;
209;814,48;12277,78;464,57;3575,4;65535;10986,6;7411,2;0;0;0;
210;814,63;12275,52;466,82;3621;65535;11042,8;7421,8;0;0;0;
211;814,78;12273,26;469,08;3558,4;65535;10999,9;7441,5;0;0;0;
212;814,93;12271,01;471,33;3766,6;65535;11275,6;7509;0;0;0;
213;815,08;12268,75;473,59;3601,5;65535;11057,5;7456;0;0;0;
214;815,23;12266,5;475,84;3714,7;65535;11186,5;7471,8;0;0;0;
215;815,38;12264,25;478,09;3615;65535;11019,7;7404,7;0;0;0;
216;815,53;12262;480,35;3731,2;65535;11173,9;7442,7;0;0;0;
217;815,68;12259,75;482,6;3783,9;65535;11269,2;7485,3;0;0;0;
218;815,83;12257,5;484,85;3843,9;65535;11336,6;7492,7;0;0;0;
219;815,98;12255,25;487,09;3715,4;65535;11236,8;7521,4;0;0;0;
220;816,13;12253;489,34;3622,3;65535;11129,3;7507;0;0;0;
221;816,28;12250,76;491,59;3644,9;65535;11135,2;7490,3;0;0;0;
222;816,43;12248,51;493,83;3603;65535;11111,9;7508,9;0;0;0;
223;816,58;12246,27;496,08;3683,5;65535;11174,9;7491,4;0;0;0;
224;816,73;12244,02;498,32;3668,3;65535;11115,7;7447,4;0;0;0;
225;816,87;12241,78;500,56;3564,3;65535;11010,5;7446,2;0;0;0;
226;817,02;12239,54;502,81;3761;65535;11150,4;7389,4;0;0;0;
227;817,17;12237,3;505,05;3669,7;65535;11090;7420,3;0;0;0;
228;817,32;12235,06;507,29;3753,4;65535;11166,1;7412,7;0;0;0;
229;817,47;12232,82;509,53;3729;65535;11092;7363;0;0;0;
230;817,62;12230,58;511,76;3669,9;65535;10994,8;7324,9;0;0;0;
231;817,77;12228,34;514;3700,6;65535;11022,6;7322;0;0;0;
232;817,92;12226,11;516,24;3751,2;65535;11071;7319,8;0;0;0;
233;818,07;12223,87;518,47;3865,6;65535;11213;7347,4;0;0;0;
234;818,22;12221,64;520,71;3576,2;65535;10867,4;7291,2;0;0;0;
