Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
274;824,2;12133,04;609,3;3691,8;65535;11532,4;7840,6;0;0;0;
275;824,34;12130,85;611,5;3712,8;65535;11585,9;7873,1;0;0;0;
276;824,49;12128,65;613,69;3550,3;65535;11382,6;7832,3;0;0;0;
277;824,64;12126,46;615,88;3760,3;65535;11651,2;7890,9;0;0;0;
278;824,79;12124,27;618,08;3570,7;65535;11525,4;7954,7;0;0;0;
279;824,94;12122,07;620,27;3655,5;65535;11629,2;7973,7;0;0;0;
280;825,09;12119,88;622,46;3712,6;65535;11755,3;8042,7;0;0;0;
281;825,24;12117,69;624,65;3673,8;65535;11674,5;8000,7;0;0;0;
282;825,39;12115,5;626,84;3719,8;65535;11750,4;8030,6;0;0;0;
283;825,54;12113,32;629,03;3689,4;65535;11711,8;8022,4;0;0;0;
284;825,69;12111,13;631,22;3686,5;65535;11749,5;8063;0;0;0;
285;825,84;12108,94;633,4;3669;65535;11774,8;8105,8;0;0;0;
286;825,99;12106,76;635,59;3711,6;65535;11855,4;8143,8;0;0;0;
287;826,13;12104,57;637,77;3574,3;65535;11694;8119,7;0;0;0;
288;826,28;12102,39;639,96;3524,1;65535;11601,2;8077,1;0;0;0;
289;826,43;12100,2;642,14;3531,8;65535;11755,9;8224,1;0;0;0;
290;826,58;12098,02;644,32;3619,9;65535;11811,1;8191,2;0;0;0;
291;826,73;12095,84;646,5;3636,5;65535;11766,5;8130;0;0;0;
292;826,88;12093,66;648,68;3721;65535;11872,6;8151,6;0;0;0;
293;827,03;12091,48;650,86;3558,9;65535;11732,3;8173,4;0;0;0;
294;827,18;12089,3;653,04;3684,9;65535;11913,8;8228,9;0;0;0;
295;827,33;12087,13;655,22;3748,3;65535;11936,8;8188,5;0;0;0;
296;827,48;12084,95;657,39;3742,9;65535;11995,8;8252,9;0;0;0;
297;827,62;12082,78;659,57;3531,8;65535;11756,8;8225;0;0;0;
298;827,77;12080,6;661,74;3594,1;65535;11832,5;8238,4;0;0;0;
299;827,92;12078,43;663,92;4632;65535;12801,8;8169,8;0;0;0;
300;828,07;12076,26;666,09;3665,5;65535;11915,7;8250,2;0;0;0;
301;828,22;12074,08;668,26;3627,9;65535;11839,6;8211,7;0;0;0;
302;828,37;12071,91;670,43;3858,7;65535;12069,3;8210,6;0;0;0;
303;828,52;12069,74;672,6;3534,9;65535;11763,3;8228,4;0;0;0;
304;828,67;12067,57;674,77;3574,8;65535;11765,2;8190,4;0;0;0;
305;828,82;12065,41;676,94;3823,1;65535;12026,2;8203,1;0;0;0;
306;828,96;12063,24;679,1;3718,5;65535;11865,6;8147,1;0;0;0;
307;829,11;12061,07;681,27;3601,5;65535;11706,2;8104,7;0;0;0;
308;829,26;12058,91;683,44;3654,8;65535;11693,5;8038,7;0;0;0;
309;829,41;12056,74;685,6;3596,6;65535;11588,8;7992,2;0;0;0;
310;829,56;12054,58;687,76;3699,9;65535;11674,7;7974,8;0;0;0;
311;829,71;12052,42;689,93;3724,7;65535;11694,6;7969,9;0;0;0;
312;829,86;12050,26;692,09;4099,3;65535;12034,7;7935,4;0;0;0;
313;830,01;12048,09;694,25;3714,3;65535;11617,5;7903,2;0;0;0;
314;830,16;12045,93;696,41;3731,5;65535;11595,8;7864,3;0;0;0;
315;830,3;12043,78;698,57;3594,6;65535;11464,3;7869,7;0;0;0;
316;830,45;12041,62;700,73;3701,3;65535;11537,2;7835,9;0;0;0;
317;830,6;12039,46;702,88;3597,3;65535;11393,2;7795,9;0;0;0;
318;830,75;12037,3;705,04;3586,8;65535;11393,3;7806,5;0;0;0;
319;830,9;12035,15;707,19;3715,1;65535;11541,5;7826,4;0;0;0;
320;831,05;12032,99;709,35;3719,7;65535;11623,1;7903,4;0;0;0;
321;831,2;12030,84;711,5;3639,3;65535;11448,6;7809,3;0;0;0;
322;831,35;12028,69;713,65;3691,8;65535;11341,7;7649,9;0;0;0;
323;831,49;12026,54;715,81;3933,4;65535;11570,9;7637,5;0;0;0;
324;831,64;12024,39;717,96;3742,1;65535;11355,5;7613,4;0;0;0;
325;831,79;12022,24;720,11;3763,9;65535;11326;7562,1;0;0;0;
326;831,94;12020,09;722,26;3870,9;65535;11507,4;7636,5;0;0;0;
327;832,09;12017,94;724,4;3589,4;65535;11193,9;7604,5;0;0;0;
328;832,24;12015,79;726,55;3704,9;65535;11301,7;7596,8;0;0;0;
329;832,39;12013,65;728,7;3685,5;65535;11255,1;7569,6;0;0;0;
330;832,54;12011,5;730,84;3570,2;65535;11163,2;7593;0;0;0;
331;832,68;12009,36;732,99;3685,5;65535;11312,9;7627,4;0;0;0;
332;832,83;12007,21;735,13;3698,7;65535;11346,4;7647,7;0;0;0;
333;832,98;12005,07;737,27;3980,7;65535;11624,1;7643,4;0;0;0;
334;833,13;12002,93;739,42;3735,8;65535;11379,2;7643,4;0;0;0;
335;833,28;12000,79;741,56;3626,7;65535;11221,8;7595,1;0;0;0;
336;833,43;11998,65;743,7;3934,6;65535;11593,3;7658,7;0;0;0;
337;833,58;11996,51;745,84;3699,7;65535;11320,3;7620,6;0;0;0;
338;833,72;11994,37;747,97;3728,9;65535;11342,3;7613,4;0;0;0;
339;833,87;11992,23;750,11;4178,4;65535;11808;7629,6;0;0;0;
340;834,02;11990,1;752,25;4471,9;65535;12146,8;7674,9;0;0;0;
341;834,17;11987,96;754,38;3528,5;65535;11152,8;7624,3;0;0;0;
342;834,32;11985,83;756,52;3736,2;65535;11366,9;7630,7;0;0;0;
343;834,47;11983,69;758,65;3670,5;65535;11311,2;7640,7;0;0;0;
344;834,62;11981,56;760,78;3708,1;65535;11351,1;7643;0;0;0;
345;834,76;11979,43;762,92;3691,4;65535;11407,1;7715,7;0;0;0;
346;834,91;11977,3;765,05;3910,5;65535;11692,8;7782,3;0;0;0;
347;835,06;11975,17;767,18;3778,5;65535;11662,7;7884,2;0;0;0;
348;835,21;11973,04;769,31;3619,7;65535;11425;7805,3;0;0;0;
349;835,36;11970,91;771,43;3542,4;65535;11447,9;7905,5;0;0;0;
350;835,51;11968,78;773,56;3689,2;65535;11702,2;8013;0;0;0;
351;835,66;11966,66;775,69;3706,1;65535;11807,5;8101,4;0;0;0;
352;835,8;11964,53;777,81;3673,4;65535;11847;8173,6;0;0;0;
353;835,95;11962,4;779,94;3585,9;65535;11776,2;8190,3;0;0;0;
354;836,1;11960,28;782,06;3688,2;65535;11948,7;8260,5;0;0;0;
355;836,25;11958,16;784,19;3634,1;65535;11895,1;8261;0;0;0;
356;836,4;11956,04;786,31;3594,5;65535;11887,4;8292,9;0;0;0;
357;836,55;11953,91;788,43;3704,8;65535;11996,8;8292;0;0;0;
358;836,69;11951,79;790,55;3732,8;65535;12100,9;8368,1;0;0;0;
359;836,84;11949,68;792,67;3651,4;65535;12036,6;8385,2;0;0;0;
