Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
153;806,08;12405,72;336,62;3568,2;65535;3708,8;140,6;0;0;0;
154;806,23;12403,41;338,93;3640,6;65535;3804,4;163,8;0;0;0;
155;806,38;12401,1;341,24;3624,1;65535;3777,4;153,3;0;0;0;
156;806,53;12398,79;343,55;3650,6;65535;3811,3;160,7;0;0;0;
157;806,68;12396,48;345,86;3848;65535;4005;157;0;0;0;
158;806,83;12394,18;348,17;3706,7;65535;3841,3;134,6;0;0;0;
159;806,98;12391,87;350,47;3574,4;65535;3710,9;136,5;0;0;0;
160;807,13;12389,56;352,78;3687,1;65535;3841,2;154,1;0;0;0;
161;807,28;12387,26;355,09;3584,7;65535;3712;127,3;0;0;0;
162;807,43;12384,95;357,39;3843;65535;3989,4;146,4;0;0;0;
163;807,58;12382,65;359,69;3877,3;65535;4015,1;137,8;0;0;0;
164;807,73;12380,35;361,99;3588,1;65535;3713;124,9;0;0;0;
165;807,88;12378,05;364,29;3772;65535;3924,9;152,9;0;0;0;
166;808,03;12375,75;366,59;3677;65535;3820;143;0;0;0;
167;808,18;12373,45;368,89;3793,2;65535;3950,1;156,9;0;0;0;
168;808,33;12371,15;371,19;3600,6;65535;3743,6;143;0;0;0;
169;808,48;12368,86;373,49;3765,2;65535;3900,9;135,7;0;0;0;
170;808,63;12366,56;375,78;3841,4;65535;3956,6;115,2;0;0;0;
171;808,78;12364,26;378,08;3610;65535;3736,3;126,3;0;0;0;
172;808,93;12361,97;380,37;3707,2;65535;3851;143,8;0;0;0;
173;809,08;12359,68;382,67;3698;65535;3814,2;116,2;0;0;0;
174;809,23;12357,39;384,96;3836,6;65535;3960,5;123,9;0;0;0;
175;809,38;12355,09;387,25;3695,1;65535;3805,9;110,8;0;0;0;
176;809,53;12352,8;389,54;3651,5;65535;3792,6;141,1;0;0;0;
177;809,68;12350,51;391,83;3871;65535;4031,4;160,4;0;0;0;
178;809,83;12348,23;394,12;3842,3;65535;3968,7;126,4;0;0;0;
179;809,98;12345,94;396,4;3955,9;65535;4063,3;107,4;0;0;0;
180;810,13;12343,65;398,69;3709,4;65535;3812,3;102,9;0;0;0;
181;810,28;12341,37;400,98;3705,7;65535;3801,3;95,6;0;0;0;
182;810,43;12339,08;403,26;3717,3;65535;3831,7;114,4;0;0;0;
183;810,58;12336,8;405,54;3805,1;65535;3932,3;127,2;0;0;0;
184;810,73;12334,52;407,83;6690,7;65535;6793,9;103,2;0;0;0;
185;810,88;12332,24;410,11;3694;65535;3826,9;132,9;0;0;0;
186;811,03;12329,96;412,39;3591;65535;3725,2;134,2;0;0;0;
