Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (W/cm^2/nm) #1;
281;825,24;12117,69;624,65;3678,6;65535;4655,7;977,1;0;0;0;
282;825,39;12115,5;626,84;3725,8;65535;4707,2;981,4;0;0;0;
283;825,54;12113,32;629,03;3675,9;65535;4672,5;996,6;0;0;0;
284;825,69;12111,13;631,22;3687,8;65535;4655,8;968;0;0;0;
285;825,84;12108,94;633,4;3662;65535;4627,3;965,3;0;0;0;
286;825,99;12106,76;635,59;3709,2;65535;4682,6;973,4;0;0;0;
287;826,13;12104,57;637,77;3580,2;65535;4564,6;984,4;0;0;0;
288;826,28;12102,39;639,96;3536,2;65535;4493,9;957,7;0;0;0;
289;826,43;12100,2;642,14;3536,7;65535;4500,4;963,7;0;0;0;
290;826,58;12098,02;644,32;3628,8;65535;4598,6;969,8;0;0;0;
291;826,73;12095,84;646,5;3639;65535;4582,7;943,7;0;0;0;
292;826,88;12093,66;648,68;3721,8;65535;4695,2;973,4;0;0;0;
293;827,03;12091,48;650,86;3557,6;65535;4527,8;970,2;0;0;0;
294;827,18;12089,3;653,04;3703;65535;4657,7;954,7;0;0;0;
295;827,33;12087,13;655,22;3761,8;65535;4732,2;970,4;0;0;0;
296;827,48;12084,95;657,39;3728,6;65535;4683,6;955;0;0;0;
297;827,62;12082,78;659,57;3534;65535;4491,3;957,3;0;0;0;
298;827,77;12080,6;661,74;3600,5;65535;4558,9;958,4;0;0;0;
299;827,92;12078,43;663,92;4769,6;65535;5658,5;888,9;0;0;0;
300;828,07;12076,26;666,09;3674,4;65535;4615,5;941,1;0;0;0;
301;828,22;12074,08;668,26;3628;65535;4582,6;954,6;0;0;0;
302;828,37;12071,91;670,43;3873,5;65535;4824,7;951,2;0;0;0;
303;828,52;12069,74;672,6;3557,1;65535;4496,2;939,1;0;0;0;
304;828,67;12067,57;674,77;3582,6;65535;4532,9;950,3;0;0;0;
305;828,82;12065,41;676,94;3823,1;65535;4764,2;941,1;0;0;0;
306;828,96;12063,24;679,1;3727,2;65535;4681,2;954;0;0;0;
307;829,11;12061,07;681,27;3599,2;65535;4540;940,8;0;0;0;
308;829,26;12058,91;683,44;3663,4;65535;4586,1;922,7;0;0;0;
309;829,41;12056,74;685,6;3605,7;65535;4518,3;912,6;0;0;0;
310;829,56;12054,58;687,76;3699,2;65535;4610,7;911,5;0;0;0;
311;829,71;12052,42;689,93;3761;65535;4655,4;894,4;0;0;0;
312;829,86;12050,26;692,09;4118,3;65535;5019,9;901,6;0;0;0;
313;830,01;12048,09;694,25;3732,8;65535;4622,7;889,9;0;0;0;
314;830,16;12045,93;696,41;3744,1;65535;4649,6;905,5;0;0;0;
315;830,3;12043,78;698,57;3619,6;65535;4524,5;904,9;0;0;0;
316;830,45;12041,62;700,73;3714,6;65535;4650,5;935,9;0;0;0;
317;830,6;12039,46;702,88;3604,2;65535;4559,2;955;0;0;0;
318;830,75;12037,3;705,04;3593,6;65535;4569,5;975,9;0;0;0;
319;830,9;12035,15;707,19;3716;65535;4765,3;1049,3;0;0;0;
320;831,05;12032,99;709,35;3731,4;65535;4832,1;1100,7;0;0;0;
321;831,2;12030,84;711,5;3643,9;65535;4717,3;1073,4;0;0;0;
322;831,35;12028,69;713,65;3701,4;65535;4652,3;950,9;0;0;0;
323;831,49;12026,54;715,81;3950,7;65535;4836,9;886,2;0;0;0;
