Data from GaranzaWhite_Reflection__2__42.txt Node;
1028,513;84,83
1028,719;85,74
1028,924;84,16
1029,129;84,66
1029,335;84,88
1029,54;84,63
1029,745;84,37
1029,95;83,58
1030,156;82,67
1030,361;82,78
1030,566;83,99
1030,771;83,54
1030,976;83,96
1031,182;83
1031,387;82,63
1031,592;84,02
1031,797;84,71
1032,002;83,96
1032,207;84,55
1032,412;83,33
1032,617;84,8
1032,822;83,88
1033,027;84
1033,232;84,45
1033,437;84,29
1033,642;85,17
1033,846;85,09
1034,051;84,76
1034,256;85,21
1034,461;85,63
1034,666;85,19
1034,87;85,65
1035,075;85,44
1035,28;85,34
1035,484;84,92
1035,689;85,28
1035,894;83,01
1036,098;82,52
1036,303;84,24
1036,507;83,65
1036,712;84,26
1036,917;83,98
1037,121;85,27
1037,325;84,62
1037,53;84,21
1037,734;83,53
1037,939;82,67
1038,143;83,34
1038,348;84,18
1038,552;83,71
1038,756;83,48
1038,961;84,33
1039,165;82,85
1039,369;83,27
1039,573;83,37
1039,778;84,28
1039,982;84,29
1040,186;86,04
1040,39;86,59
1040,594;83,74
1040,798;84,63
1041,002;84,72
1041,206;84,82
1041,41;84,94
1041,614;85,53
1041,818;85,84
1042,022;87,1
1042,226;87,55
1042,43;88,83
1042,634;88,26
1042,838;88,3
1043,042;89,13
1043,246;88,9
1043,45;89,45
1043,653;89,54
1043,857;89,7
1044,061;88,87
1044,265;88,93
1044,468;87,91
1044,672;88,2
1044,876;91,28
1045,079;91,2
1045,283;91,77
1045,487;90,41
1045,69;90,36
1045,894;88,45
1046,097;89,93
1046,301;88,4
1046,504;87,46
1046,708;85,46
1046,911;85,21
1047,115;85,74
1047,318;84,98
1047,522;87,82
1047,725;86,74
1047,928;85,9
1048,132;87,26
1048,335;89,87
1048,538;90,35
1048,741;91,38
1048,945;90,55
1049,148;89,35
1049,351;89,02
1049,554;90,24
1049,757;89,7
1049,96;89,76
1050,163;91,29
1050,367;89,59
1050,57;93,25
1050,773;93,98
1050,976;93,18
1051,179;93,33
1051,382;94,65
1051,585;95,38
1051,787;92,63
1051,99;92,79
1052,193;92,37
1052,396;93,01
1052,599;90,64
1052,802;88,12
1053,005;86,05
1053,207;86,77
1053,41;86,04
1053,613;86,59
1053,815;86,6
1054,018;87,13
1054,221;86,96
1054,423;87,08
1054,626;87,52
1054,829;84,08
1055,031;83,55
1055,234;85,87
1055,436;86,66
1055,639;84,06
1055,841;83,05
1056,044;82,48
1056,246;83,02
