Data from GaranzaWhite_Reflection__1__41.txt Node;
1028,924;87,89
1029,129;86,79
1029,335;88,08
1029,54;88,5
1029,745;88,91
1029,95;87,08
1030,156;86,43
1030,361;85,95
1030,566;87,22
1030,771;86,55
1030,976;86,56
1031,182;85,8
1031,387;86,15
1031,592;85,64
1031,797;86,54
1032,002;85,19
1032,207;85,6
1032,412;85,47
1032,617;85,37
1032,822;84,95
1033,027;85,42
1033,232;85,99
1033,437;86,86
1033,642;87,15
1033,846;85,81
1034,051;85,39
1034,256;86,27
1034,461;85,47
1034,666;85,8
1034,87;85,6
1035,075;86,04
1035,28;85,26
1035,484;85,63
1035,689;85,34
1035,894;85,42
1036,098;84,97
1036,303;86,23
1036,507;86,17
1036,712;86,86
1036,917;87,77
1037,121;87,38
1037,325;86,13
1037,53;86,25
1037,734;86,85
1037,939;87,51
1038,143;88,29
1038,348;89,08
1038,552;88,77
1038,756;89,54
1038,961;88,71
1039,165;88,42
1039,369;88,91
1039,573;89,73
1039,778;90,05
1039,982;91,54
1040,186;91,7
1040,39;92,69
1040,594;91,35
1040,798;90,55
1041,002;89,65
1041,206;89,56
1041,41;89,79
1041,614;90,07
1041,818;90,9
1042,022;89,49
1042,226;88,75
1042,43;87,42
1042,634;87,65
1042,838;88,28
1043,042;89,27
1043,246;89,45
1043,45;88,78
1043,653;87,51
1043,857;87,73
1044,061;87,6
1044,265;86,01
1044,468;84,83
1044,672;84,19
1044,876;86,24
1045,079;86,55
1045,283;85,62
1045,487;83,61
1045,69;84,23
1045,894;83,94
1046,097;83,16
1046,301;82,38
1046,504;81,78
1046,708;83,7
1046,911;84,16
1047,115;83,33
1047,318;82,25
1047,522;83,59
1047,725;83,59
1047,928;83,35
1048,132;83,8
1048,335;84,04
1048,538;85,02
1048,741;84,99
1048,945;85,05
1049,148;84,6
1049,351;86,07
1049,554;86,95
1049,757;88,13
1049,96;87,46
1050,163;88,52
1050,367;87,84
1050,57;91,6
1050,773;91,6
1050,976;89,53
1051,179;90,23
1051,382;91,98
1051,585;93,33
1051,787;91,26
1051,99;94,25
1052,193;94,44
1052,396;94,88
1052,599;95,25
1052,802;93,44
1053,005;93,78
1053,207;95,25
1053,41;93,54
1053,613;92,49
1053,815;93,07
1054,018;93,28
1054,221;93,33
1054,423;93,62
1054,626;94,53
1054,829;92,81
1055,031;93,77
1055,234;97,12
1055,436;94,96
1055,639;92,71
1055,841;91,46
1056,044;93,39
1056,246;88,79
