Data from GaranzaWhite_Reflection__0__40.txt Node;
1027,897;77,76
1028,102;78,24
1028,308;77,28
1028,513;77,02
1028,719;76,88
1028,924;76,09
1029,129;76,39
1029,335;76,03
1029,54;75,21
1029,745;74,31
1029,95;73,29
1030,156;72,5
1030,361;72,51
1030,566;73,37
1030,771;72,41
1030,976;72,77
1031,182;72,83
1031,387;72,95
1031,592;73,44
1031,797;74,09
1032,002;74,34
1032,207;75,06
1032,412;73,94
1032,617;74,66
1032,822;75,36
1033,027;77,29
1033,232;77,99
1033,437;77,93
1033,642;79,04
1033,846;79,68
1034,051;79,91
1034,256;80,12
1034,461;80,5
1034,666;80,2
1034,87;79,35
1035,075;80,99
1035,28;80,44
1035,484;80,37
1035,689;80,19
1035,894;78,75
1036,098;78,01
1036,303;78,07
1036,507;77,13
1036,712;78,53
1036,917;78,46
1037,121;78,83
1037,325;75,89
1037,53;75,63
1037,734;75,64
1037,939;75,41
1038,143;74,77
1038,348;76,31
1038,552;77,18
1038,756;78,76
1038,961;79,55
1039,165;79,12
1039,369;79,89
1039,573;79,91
1039,778;80,78
1039,982;80,98
1040,186;81,82
1040,39;83,53
1040,594;83,71
1040,798;84,18
1041,002;82,61
1041,206;83,55
1041,41;82,69
1041,614;83,15
1041,818;83,93
1042,022;82,88
1042,226;83,06
1042,43;83,75
1042,634;82,96
1042,838;82,3
1043,042;82,11
1043,246;80,98
1043,45;81,55
1043,653;80,17
1043,857;81,51
1044,061;79,81
1044,265;79,18
1044,468;78,92
1044,672;79,13
1044,876;80,11
1045,079;79,21
1045,283;81,24
1045,487;78,74
1045,69;79,37
1045,894;78,44
1046,097;78,19
1046,301;76,17
1046,504;76,05
1046,708;76,31
1046,911;77,86
1047,115;77,3
1047,318;75,82
1047,522;79,02
1047,725;78,66
1047,928;78,62
1048,132;81,19
1048,335;82,97
1048,538;83,83
1048,741;83,51
1048,945;83,75
1049,148;82,94
1049,351;84,1
1049,554;82,67
1049,757;85,77
1049,96;86,01
1050,163;86,88
1050,367;86,31
1050,57;89,39
1050,773;90,02
1050,976;88,16
1051,179;88,22
1051,382;90,43
1051,585;91,68
1051,787;91,51
1051,99;91,97
1052,193;89,82
1052,396;87,71
1052,599;88,03
1052,802;85,57
1053,005;85,26
1053,207;85,87
1053,41;82,98
1053,613;83,91
1053,815;84,63
1054,018;83,78
1054,221;82,82
1054,423;84,24
1054,626;84,95
1054,829;84,98
1055,031;83,32
1055,234;85,85
1055,436;83,55
1055,639;80,84
1055,841;80,25
1056,044;77,13
1056,246;76,94
